id;latitude;longitude;score;UGA
690008016;46,031783;4,643188;199;69BEL
690008982;46,119576;4,671591;87;69BEL
690009337;46,099443;4,32103;40;69BEL
690009352;46,100093;4,321272;119;69BEL
690009733;46,191939;4,696879;54;69BEL
690010616;46,036196;4,492418;122;69BEL
690010905;46,219874;4,520717;100;69BEL
690011507;46,062027;4,6007;47;69BEL
690011671;46,14842;4,456565;24;69BEL
690011903;46,066568;4,650179;123;69BEL
690012604;46,063475;4,722909;182;69BEL
690012653;46,11443;4,733136;53;69BEL
690012836;46,07464;4,387978;156;69BEL
690015573;46,161866;4,679937;80;69BEL
710003690;46,206902;4,338474;44;69BEL
710003724;46,20627;4,339568;66;69BEL
360001457;46,890099;1,423439;172;36CHA
360001523;46,805572;1,674633;49;36CHA
360001556;46,804353;1,692994;21;36CHA
360001572;46,798147;1,711559;36;36CHA
360001606;46,817262;1,684676;123;36CHA
360001622;46,806222;1,696319;54;36CHA
360001655;46,807886;1,7069;55;36CHA
360001671;46,804353;1,692994;90;36CHA
360001705;46,812172;1,695937;64;36CHA
360001770;46,804136;1,700631;39;36CHA
360001804;46,794644;1,691599;158;36CHA
360001820;46,810941;1,692336;134;36CHA
360001853;46,80974;1,684323;83;36CHA
360001887;46,809341;1,690164;72;36CHA
360001903;46,811265;1,692468;173;36CHA
360001937;46,812217;1,699987;149;36CHA
360002331;46,85682;1,671319;152;36CHA
360002364;46,825738;1,701031;74;36CHA
360002380;46,827602;1,70122;107;36CHA
360002794;46,863519;1,774696;112;36CHA
360002877;46,829176;1,564657;147;36CHA
360003230;46,92979;1,336694;138;36CHA
360003495;46,805794;1,641033;143;36CHA
360003776;46,686332;1,646686;25;36CHA
360003792;46,80289;1,361232;34;36CHA
360003842;46,847872;1,536638;170;36CHA
290010651;47,868872;-4,222282;60;29DOU
290010677;47,795951;-4,28127;38;29DOU
290010719;48,085571;-4,312579;83;29DOU
290010776;48,082744;-4,325157;100;29DOU
290010792;48,080762;-4,414455;116;29DOU
290010800;48,01577;-4,500589;199;29DOU
290011139;47,936428;-4,155548;140;29DOU
290011204;48,096483;-4,343574;178;29DOU
290011329;47,978573;-4,182357;33;29DOU
290011360;47,864419;-4,233709;53;29DOU
290011436;47,903309;-4,283817;88;29DOU
290011477;47,86623;-4,224391;189;29DOU
290011634;48,125531;-4,220645;32;29DOU
290011683;48,159228;-4,139004;124;29DOU
290011832;48,095947;-4,34443;39;29DOU
290011857;47,98571;-4,425346;108;29DOU
290011923;48,09295;-4,329179;139;29DOU
290011931;47,817027;-4,375513;175;29DOU
290011956;47,833337;-4,168877;81;29DOU
290012087;47,814449;-4,332363;175;29DOU
290012160;48,030991;-4,562261;100;29DOU
290012194;48,042083;-4,489023;88;29DOU
290012376;47,957478;-4,36321;26;29DOU
290012392;47,799004;-4,21451;34;29DOU
290012418;48,082744;-4,325157;182;29DOU
290012681;48,079765;-4,327914;41;29DOU
290012749;48,017542;-4,211313;199;29DOU
290012921;48,068265;-4,178697;59;29DOU
290013044;48,037627;-4,669812;60;29DOU
290013093;47,831777;-4,177405;95;29DOU
290013234;47,795771;-4,273356;94;29DOU
290013309;47,883534;-4,164949;156;29DOU
290013424;48,001401;-4,340152;117;29DOU
290013515;48,020734;-4,531363;194;29DOU
290013598;48,022699;-4,539062;92;29DOU
290013697;47,864989;-4,221659;117;29DOU
290013762;47,985385;-4,272981;198;29DOU
290013804;47,843121;-4,280205;175;29DOU
290035559;48,036966;-4,850496;43;29DOU
290039429;48,036966;-4,850496;45;29DOU
800004525;49,965071;1,942628;76;80FRI
800005423;50,140541;1,61488;138;80FRI
800005563;50,100687;1,449531;106;80FRI
800007056;50,180582;1,493131;38;80FRI
800007072;50,182191;1,495044;112;80FRI
800007171;50,062925;1,643361;59;80FRI
800009722;50,061064;1,610521;163;80FRI
800009995;50,067195;1,576408;178;80FRI
800010035;50,074649;1,538107;82;80FRI
800010126;50,088678;1,547444;38;80FRI
800011710;49,846933;1,901184;145;80FRI
800011744;50,023274;1,759145;83;80FRI
800012064;49,885114;2,023297;196;80FRI
800012296;49,959662;1,768457;180;80FRI
800013112;50,174596;1,631411;171;80FRI
800013211;49,888363;1,719964;144;80FRI
350018974;48,114043;-1,52305;199;35VIT
350019014;48,145748;-1,526081;115;35VIT
350019105;48,10899;-1,403073;176;35VIT
350019139;48,108432;-1,21313;164;35VIT
350019154;48,046939;-1,335699;32;35VIT
350019170;48,114817;-1,205554;173;35VIT
350019204;48,131534;-1,226193;194;35VIT
350019287;48,070776;-1,393426;121;35VIT
350019311;48,219308;-1,171429;27;35VIT
350019402;48,041356;-1,516933;147;35VIT
350019683;48,133074;-1,534243;139;35VIT
350019691;48,126563;-1,216697;100;35VIT
350019725;48,113502;-1,403117;159;35VIT
350020194;48,120191;-1,461644;76;35VIT
350020202;48,124244;-1,209596;86;35VIT
350020335;48,15203;-1,588677;25;35VIT
350020665;48,210716;-1,514591;79;35VIT
350020715;48,091316;-1,500826;130;35VIT
350020905;48,111685;-1,212268;147;35VIT
350020954;48,220784;-1,345685;27;35VIT
350021291;48,155723;-1,581312;164;35VIT
350021317;48,175888;-1,303656;164;35VIT
350021408;48,059025;-1,191121;130;35VIT
350021416;48,059414;-1,153085;103;35VIT
350021689;48,214588;-1,504819;93;35VIT
350021697;48,124428;-1,208136;26;35VIT
350022018;48,18542;-1,441785;165;35VIT
770003812;48,701855;3,244384;163;77COU
770003911;48,822929;3,138056;65;77COU
770005312;48,758642;3,218995;157;77COU
770005692;48,806275;3,07798;22;77COU
770005726;48,813465;3,083749;88;77COU
770005742;48,813673;3,083802;186;77COU
770005775;48,819824;3,09402;66;77COU
770005791;48,812072;3,083249;140;77COU
770005825;48,803086;3,087857;38;77COU
770006526;48,800374;2,985652;57;77COU
770006575;48,780785;3,305018;89;77COU
770006591;48,948072;3,132573;184;77COU
770006625;48,950053;3,129751;38;77COU
770006641;48,949285;3,130872;29;77COU
770006674;48,944125;3,12899;177;77COU
770007193;48,926474;3,130116;88;77COU
770007243;48,794259;3,272595;80;77COU
770009546;48,825404;3,037303;42;77COU
770010312;48,813513;2,992212;86;77COU
770010874;48,846902;3,231994;82;77COU
770011146;48,961855;3,210262;128;77COU
770011161;48,788847;3,030066;137;77COU
770012730;48,86203;3,341208;150;77COU
570013862;49,178985;6,494861;173;57BOU
570013896;49,183779;6,495451;51;57BOU
570013912;49,28403;6,19565;94;57BOU
570013946;49,29089;6,53503;70;57BOU
570014050;49,291788;6,53374;131;57BOU
570016261;49,222266;6,637535;165;57BOU
570016980;49,296688;6,19672;50;57BOU
570017012;49,302267;6,210511;128;57BOU
570017475;49,329061;6,180674;189;57BOU
570017525;49,306653;6,336692;155;57BOU
570017897;49,252756;6,66605;48;57BOU
570018911;49,314333;6,282091;99;57BOU
570019711;49,276123;6,170653;94;57BOU
570020560;49,442144;6,352445;143;57BOU
570021261;49,202682;6,29833;133;57BOU
570021360;49,358973;6,48926;97;57BOU
410003271;47,911407;1,525683;23;45FLE
450004213;48,082203;1,878493;167;45FLE
450004262;47,810775;1,670949;50;45FLE
450004346;47,777206;1,631081;115;45FLE
450004361;47,781396;1,620509;43;45FLE
450004395;47,776856;1,630261;46;45FLE
450004742;47,884482;1,773327;179;45FLE
450005301;48,027574;1,874313;63;45FLE
450006226;47,892774;1,703252;145;45FLE
450007125;47,82792;1,695321;55;45FLE
450007257;47,824958;1,695284;58;45FLE
450015425;47,941337;1,820159;164;45FLE
450015540;48,047736;1,695665;54;45FLE
450015797;47,860815;1,758309;170;45FLE
440014702;47,365372;-1,177659;134;44ANC
440014710;47,372713;-1,180867;162;44ANC
440014728;47,378393;-1,187228;147;44ANC
440014892;47,467858;-1,028063;188;44ANC
440015089;47,326847;-1,345952;138;44ANC
440015618;47,41071;-1,378427;149;44ANC
440015675;47,297494;-1,392899;132;44ANC
440015691;47,431873;-1,230555;106;44ANC
440015915;47,347817;-1,283925;138;44ANC
440015972;47,391599;-1,455219;73;44ANC
440016327;47,51685;-1,293372;156;44ANC
440016442;47,374349;-1,194699;99;44ANC
440016590;47,405539;-1,096876;27;44ANC
440016715;47,360882;-1,40839;26;44ANC
440016723;47,524729;-1,183636;162;44ANC
440017234;47,461505;-1,281863;143;44ANC
440017358;47,384778;-1,028462;89;44ANC
440029742;47,392215;-1,289933;69;44ANC
490532983;47,336683;-1,263162;107;44ANC
490533569;47,357219;-1,060101;30;44ANC
490533700;47,352439;-0,858417;94;44ANC
490533718;47,35704;-0,858891;25;44ANC
490533866;47,361164;-1,016449;136;44ANC
490533957;47,335033;-1,270492;24;44ANC
210003000;47,347162;5,180339;85;21TAL
210003851;47,302991;5,132457;90;21TAL
210003885;47,298852;5,133917;67;21TAL
210003901;47,29365;5,126792;151;21TAL
210005682;47,521588;5,11517;95;21TAL
210005716;47,521762;5,111962;184;21TAL
210005906;47,51916;5,129453;139;21TAL
210005971;47,401592;5,019982;137;21TAL
210006185;47,27894;5,107549;185;21TAL
210006771;47,398055;5,134432;79;21TAL
210006987;47,587996;5,185441;146;21TAL
210007084;47,294331;5,101567;181;21TAL
210007332;47,352355;5,134929;164;21TAL
210007654;47,302148;5,121585;66;21TAL
210010153;47,673471;5,019477;152;21TAL
680006590;47,812639;7,503992;65;68WIT
680006665;48,042126;7,545289;187;68WIT
680006731;47,859435;7,263117;191;68WIT
680007309;47,827816;7,265896;33;68WIT
680007424;48,080121;7,379904;100;68WIT
680007531;48,042056;7,309409;145;68WIT
680007564;47,862875;7,347575;82;68WIT
680007580;47,866124;7,355491;195;68WIT
680007630;47,917149;7,536281;141;68WIT
680007663;48,002638;7,275935;147;68WIT
680008901;48,081252;7,392632;78;68WIT
680012655;48,103422;7,464827;154;68WIT
680012671;48,01823;7,526054;180;68WIT
680012705;47,964999;7,395729;122;68WIT
680013927;47,78524;7,509185;169;68WIT
680014487;47,833566;7,300596;193;68WIT
680014545;47,894091;7,354184;194;68WIT
680015005;47,956484;7,299488;63;68WIT
680015021;47,968693;7,302341;170;68WIT
680015120;48,019205;7,380579;45;68WIT
680015500;47,96123;7,239353;140;68WIT
680015567;48,043343;7,409608;136;68WIT
680015732;48,01461;7,547206;50;68WIT
680015807;47,808896;7,239818;179;68WIT
680015823;47,804736;7,2376;24;68WIT
680017423;47,877188;7,304138;120;68WIT
670006204;48,578123;7,62665;49;67MOL
670006683;48,477866;7,216113;99;67MOL
670006873;48,541488;7,417898;54;67MOL
670006907;48,527579;7,496805;128;67MOL
670007004;48,521941;7,56266;33;67MOL
670007103;48,569711;7,524644;191;67MOL
670007137;48,564329;7,564401;105;67MOL
670007251;48,489946;7,678595;164;67MOL
670007301;48,514414;7,646683;172;67MOL
670007335;48,523549;7,694107;137;67MOL
670007855;48,55611;7,662533;177;67MOL
670008101;48,602692;7,592935;48;67MOL
670008333;48,518262;7,287122;27;67MOL
670008416;48,616817;7,503363;170;67MOL
670008572;48,541835;7,4919;65;67MOL
670008606;48,542657;7,492952;124;67MOL
670008770;48,537152;7,447455;23;67MOL
670008804;48,538601;7,454427;109;67MOL
670008903;48,538784;7,346017;64;67MOL
670009505;48,496012;7,46808;160;67MOL
670009521;48,458878;7,209118;72;67MOL
670009554;48,348638;7,106532;136;67MOL
670009570;48,406872;7,164936;24;67MOL
670010016;48,478942;7,219959;164;67MOL
670010354;48,571456;7,487732;112;67MOL
670012582;48,637529;7,445834;53;67MOL
670012616;48,636825;7,447966;24;67MOL
670012657;48,600986;7,443528;26;67MOL
670012756;48,507536;7,260122;71;67MOL
670012871;48,587034;7,666303;105;67MOL
760013086;49,882164;1,126134;113;76DIE
760013201;49,789679;0,998101;100;76DIE
760013367;49,959578;1,189019;144;76DIE
760014134;49,787327;0,63619;62;76DIE
760014167;49,787605;0,638022;90;76DIE
760014654;49,914667;1,075005;31;76DIE
760014670;49,924734;1,075098;186;76DIE
760014720;49,906214;1,084315;188;76DIE
760014753;49,914486;1,072584;101;76DIE
760014787;49,92728;1,086713;151;76DIE
760014803;49,927354;1,087221;142;76DIE
760014852;49,91126;1,068406;186;76DIE
760014886;49,926504;1,077827;144;76DIE
760014902;49,923638;1,075505;178;76DIE
760014936;49,925305;1,108222;163;76DIE
760014951;49,928746;1,100373;147;76DIE
760014985;49,922812;1,100129;197;76DIE
760015016;49,924613;1,078139;163;76DIE
760015305;49,896043;1,26374;182;76DIE
760015800;49,811963;0,850941;100;76DIE
760016733;49,900844;1,052172;150;76DIE
760018820;49,79166;1,109512;138;76DIE
760018853;49,827926;0,912574;180;76DIE
760019836;49,869613;1,039049;172;76DIE
760019984;49,874253;0,958434;133;76DIE
760022137;49,877926;1,226914;73;76DIE
760022152;49,879699;1,218331;199;76DIE
760022400;49,867774;0,70989;155;76DIE
760022434;49,868834;0,71288;104;76DIE
760023036;49,904983;0,992898;146;76DIE
760023051;49,873846;0,798442;197;76DIE
760023390;49,919975;1,075147;75;76DIE
760023564;49,909637;1,107097;175;76DIE
170011027;45,740268;-0,814575;118;17SAU
170011092;45,583947;-0,832176;137;17SAU
170011126;45,583777;-0,836434;193;17SAU
170011381;45,567597;-0,677254;134;17SAU
170011464;45,72653;-0,943621;191;17SAU
170011977;45,644572;-0,96381;33;17SAU
170011993;45,559092;-0,953138;192;17SAU
170012025;45,649171;-0,806867;72;17SAU
170012231;45,482607;-0,788996;62;17SAU
170012496;45,700461;-0,779496;156;17SAU
170012751;45,602682;-0,996462;22;17SAU
170012785;45,602317;-0,99774;169;17SAU
170012801;45,615162;-0,987369;107;17SAU
170014526;45,353463;-0,659069;50;17SAU
170014575;45,421525;-0,636971;116;17SAU
170014625;45,462077;-0,716448;100;17SAU
170015705;45,672579;-0,926265;107;17SAU
170015721;45,673293;-0,924164;128;17SAU
170015754;45,675766;-0,92427;113;17SAU
170015903;45,636761;-0,652621;137;17SAU
270019276;48,933134;1,439579;178;27VER
270019326;49,207496;1,669481;110;27VER
270020241;49,097155;1,600738;71;27VER
270021694;49,102383;1,451874;147;27VER
270021710;49,099377;1,446929;65;27VER
270022015;49,185646;1,545049;143;27VER
270022114;49,08172;1,484751;151;27VER
270022130;49,098736;1,47597;70;27VER
270022163;49,094443;1,467626;37;27VER
270022197;49,091779;1,484329;94;27VER
270022213;49,098254;1,49133;155;27VER
270022247;49,09177;1,483412;184;27VER
270022262;49,090443;1,471876;191;27VER
270022312;49,092054;1,485611;163;27VER
780005260;49,037666;1,581572;177;27VER
780005294;49,037335;1,579992;161;27VER
780005427;48,945109;1,521764;159;27VER
780007340;48,903482;1,619566;127;27VER
780008025;49,039798;1,593023;96;27VER
950005983;49,139829;1,658272;48;27VER
950009704;49,155026;1,78682;116;27VER
950009720;49,155283;1,787433;197;27VER
110791175;43,293342;1,786566;198;31RAM
310006564;43,43961;1,598216;185;31RAM
310006812;43,532655;1,477175;151;31RAM
310007075;43,455073;1,615033;41;31RAM
310007562;43,536011;1,761701;123;31RAM
310007596;43,529585;1,758862;133;31RAM
310007661;43,515915;1,498681;41;31RAM
310007695;43,514398;1,499434;89;31RAM
310007711;43,519703;1,506249;184;31RAM
310008511;43,518039;1,547934;109;31RAM
310008545;43,517767;1,559716;117;31RAM
310009162;43,527847;1,531644;74;31RAM
310009196;43,539924;1,522139;45;31RAM
310009725;43,456229;1,574804;139;31RAM
310010046;43,358918;1,623702;111;31RAM
310010426;43,546847;1,47346;161;31RAM
310010475;43,550921;1,470217;57;31RAM
310010491;43,545909;1,478846;72;31RAM
310010525;43,541385;1,482894;66;31RAM
310010541;43,460675;2,005495;26;31RAM
310010574;43,460002;2,00266;144;31RAM
310010590;43,458976;2,004185;52;31RAM
310010830;43,447808;1,911944;158;31RAM
310016340;43,399802;1,715885;126;31RAM
310016365;43,401692;1,713337;47;31RAM
310016381;43,398001;1,717752;131;31RAM
310018114;43,517648;1,507796;72;31RAM
310020110;43,503216;1,509676;181;31RAM
810005223;43,569199;1,884392;189;31RAM
020002473;49,516428;3,15147;24;60NOY
020002978;49,61332;3,199321;87;60NOY
020003125;49,618852;3,206626;70;60NOY
020003141;49,621108;3,209178;99;60NOY
020003174;49,613494;3,219715;101;60NOY
020003190;49,61467;3,219082;162;60NOY
020003224;49,609018;3,221069;186;60NOY
020003240;49,613764;3,219576;154;60NOY
020003364;49,519748;3,31491;40;60NOY
020005732;49,712885;3,195129;187;60NOY
020005757;49,543411;3,292149;76;60NOY
020010674;49,595546;3,378447;151;60NOY
020011375;49,594232;3,23654;169;60NOY
020011730;49,665675;3,284616;124;60NOY
020011763;49,651369;3,282191;22;60NOY
020011847;49,657149;3,305644;50;60NOY
020011896;49,654135;3,293434;29;60NOY
020012191;49,631161;3,243278;145;60NOY
600002372;49,579393;3,003335;170;60NOY
600002505;49,581281;3,000967;100;60NOY
600003420;49,580515;2,999675;156;60NOY
600004485;49,516451;2,926084;125;60NOY
600004584;49,655515;3,049661;97;60NOY
600004600;49,587141;2,841043;140;60NOY
600005557;49,579304;2,995893;109;60NOY
600005706;49,580025;2,990413;31;60NOY
600006506;49,531144;3,101429;167;60NOY
600006605;49,581543;3,012738;109;60NOY
600006670;49,500326;2,901796;118;60NOY
600007322;49,51091;2,923695;63;60NOY
600007835;49,540938;2,949495;134;60NOY
600009526;49,563813;2,988485;157;60NOY
110003076;43,331889;2,036082;184;11CAS
110003092;43,281384;2,085573;163;11CAS
110789740;43,253808;2,17856;163;11CAS
110789765;43,199818;2,210735;149;11CAS
110789831;43,241749;2,124299;149;11CAS
110790185;43,318842;1,954078;181;11CAS
110790193;43,317549;1,942767;195;11CAS
110790201;43,320192;1,95447;162;11CAS
110790219;43,313407;1,965214;185;11CAS
110790375;43,370321;2,285304;89;11CAS
110790441;43,183963;2,034322;129;11CAS
110790508;43,348121;1,848795;34;11CAS
110790698;43,307801;2,216087;58;11CAS
110790706;43,200433;2,141635;81;11CAS
110791142;43,359899;2,170317;110;11CAS
110791258;43,217198;2,043611;141;11CAS
740002449;46,071447;6,325479;174;74BON
740003496;46,077029;6,409078;153;74BON
740003512;46,076877;6,408485;164;74BON
740003546;46,08378;6,404052;97;74BON
740003561;46,074784;6,403742;112;74BON
740003843;45,904848;6,425237;102;74BON
740004361;45,774468;6,219763;158;74BON
740004544;45,746552;6,295782;189;74BON
740004577;45,747096;6,292366;121;74BON
740004593;45,745658;6,294357;111;74BON
740004791;45,95992;6,457781;133;74BON
740005012;46,060479;6,530472;22;74BON
740005046;46,060712;6,526508;153;74BON
740005160;45,859669;6,196167;197;74BON
740005764;46,067045;6,313114;50;74BON
740005780;46,066595;6,311907;64;74BON
740005814;46,068034;6,309618;65;74BON
740006127;45,925224;6,409697;45;74BON
740006176;45,832834;6,166885;142;74BON
740006192;45,832261;6,16186;137;74BON
740006325;46,058441;6,374355;130;74BON
740006341;46,06016;6,371411;120;74BON
740006564;46,065862;6,544421;125;74BON
740006580;46,056909;6,549702;148;74BON
740006614;45,864166;6,140648;165;74BON
740006861;46,077501;6,544862;126;74BON
740006895;46,080035;6,534717;132;74BON
740006911;45,88207;6,324477;139;74BON
740006945;45,88212;6,325099;85;74BON
740007414;45,884701;6,176698;33;74BON
740008313;45,972649;6,450965;145;74BON
800004764;50,003386;2,649253;49;80PER
800004830;49,994338;2,649231;129;80PER
800005183;50,002526;2,649401;27;80PER
800005332;50,003828;2,647612;192;80PER
800006926;49,938905;2,71796;184;80PER
800007270;50,009321;2,866261;63;80PER
800007320;49,908967;2,512174;74;80PER
800007353;49,908273;2,511931;71;80PER
800007437;49,900568;2,439482;73;80PER
800007742;49,909306;2,814479;127;80PER
800009250;50,006687;3,130512;143;80PER
800009961;49,902071;2,507884;66;80PER
800012031;49,992075;2,966096;24;80PER
800012312;49,929909;2,935;96;80PER
800012346;49,929638;2,935411;127;80PER
800012361;49,938845;2,941762;178;80PER
800012395;49,929482;2,934389;128;80PER
800012411;49,938496;2,926031;151;80PER
800012593;49,938534;2,43148;108;80PER
800012643;49,959573;2,565905;200;80PER
